,Date,Season,home,visitor,FT,hgoal,vgoal
3064,2011-06-05,2011,San Jose Earthquakes,Houston Dynamo,2-0,2,0
3065,2011-06-08,2011,Columbus Crew,Real Salt Lake,2-1,2,1
3066,2011-06-10,2011,Sporting Kansas City,Chicago Fire,0-0,0,0
3067,2011-06-10,2011,New York Red Bulls,New England Revolution,2-1,2,1
3068,2011-06-11,2011,Philadelphia Union,Real Salt Lake,1-1,1,1
3069,2011-06-11,2011,DC United,San Jose Earthquakes,2-4,2,4
3070,2011-06-11,2011,Houston Dynamo,CD Chivas USA,2-1,2,1
3071,2011-06-12,2011,Seattle Sounders,Vancouver Whitecaps,2-2,2,2
3072,2011-06-12,2011,Portland Timbers,Colorado Rapids,0-1,0,1
3073,2011-06-12,2011,LA Galaxy,Toronto FC,2-2,2,2
3074,2011-06-12,2011,Columbus Crew,Chicago Fire,0-1,0,1
3075,2011-06-12,2011,FC Dallas,Sporting Kansas City,1-4,1,4
3076,2011-06-15,2011,New England Revolution,Toronto FC,0-0,0,0
3077,2011-06-17,2011,Sporting Kansas City,San Jose Earthquakes,1-0,1,0
3078,2011-06-18,2011,Toronto FC,Seattle Sounders,0-1,0,1
3079,2011-06-18,2011,New England Revolution,Chicago Fire,1-1,1,1
3080,2011-06-18,2011,Houston Dynamo,Columbus Crew,0-2,0,2
3081,2011-06-18,2011,Real Salt Lake,DC United,1-1,1,1
3082,2011-06-18,2011,Colorado Rapids,LA Galaxy,1-3,1,3
3083,2011-06-19,2011,Vancouver Whitecaps,Philadelphia Union,1-0,1,0
3084,2011-06-19,2011,CD Chivas USA,FC Dallas,1-2,1,2
3085,2011-06-20,2011,Portland Timbers,New York Red Bulls,3-3,3,3
3086,2011-06-22,2011,Philadelphia Union,Sporting Kansas City,0-0,0,0
3087,2011-06-22,2011,Chicago Fire,Real Salt Lake,0-0,0,0
3088,2011-06-24,2011,Seattle Sounders,New York Red Bulls,4-2,4,2
3089,2011-06-25,2011,DC United,Houston Dynamo,2-2,2,2
3090,2011-06-25,2011,San Jose Earthquakes,LA Galaxy,0-0,0,0
3091,2011-06-25,2011,Philadelphia Union,CD Chivas USA,3-2,3,2
3092,2011-06-25,2011,Sporting Kansas City,Vancouver Whitecaps,2-1,2,1
3093,2011-06-25,2011,FC Dallas,Portland Timbers,4-0,4,0
3094,2011-06-25,2011,Real Salt Lake,Toronto FC,3-1,3,1
3095,2011-06-26,2011,Chicago Fire,New York Red Bulls,1-1,1,1
3096,2011-06-26,2011,Seattle Sounders,New England Revolution,2-1,2,1
3097,2011-06-26,2011,Columbus Crew,Colorado Rapids,4-1,4,1
3098,2011-06-29,2011,Toronto FC,Vancouver Whitecaps,1-0,1,0
3099,2011-07-02,2011,DC United,Philadelphia Union,2-2,2,2
3100,2011-07-02,2011,FC Dallas,Columbus Crew,2-0,2,0
3101,2011-07-03,2011,CD Chivas USA,Chicago Fire,1-1,1,1
3102,2011-07-03,2011,San Jose Earthquakes,New York Red Bulls,2-2,2,2
3103,2011-07-03,2011,Portland Timbers,Sporting Kansas City,1-2,1,2
3104,2011-07-03,2011,Colorado Rapids,Houston Dynamo,0-0,0,0
3105,2011-07-04,2011,Real Salt Lake,New England Revolution,3-3,3,3
3106,2011-07-05,2011,LA Galaxy,Seattle Sounders,0-0,0,0
3107,2011-07-06,2011,New York Red Bulls,Toronto FC,5-0,5,0
3108,2011-07-06,2011,Sporting Kansas City,Colorado Rapids,1-1,1,1
3109,2011-07-07,2011,Vancouver Whitecaps,Columbus Crew,0-1,0,1
3110,2011-07-07,2011,CD Chivas USA,San Jose Earthquakes,2-0,2,0
3111,2011-07-09,2011,Sporting Kansas City,CD Chivas USA,1-1,1,1
3112,2011-07-09,2011,New York Red Bulls,DC United,0-1,0,1
3113,2011-07-09,2011,Houston Dynamo,Toronto FC,2-0,2,0
3114,2011-07-09,2011,Real Salt Lake,FC Dallas,2-0,2,0
3115,2011-07-09,2011,Colorado Rapids,Vancouver Whitecaps,2-1,2,1
3116,2011-07-10,2011,LA Galaxy,Chicago Fire,2-1,2,1
3117,2011-07-10,2011,San Jose Earthquakes,Philadelphia Union,0-0,0,0
3118,2011-07-10,2011,Portland Timbers,Seattle Sounders,2-3,2,3
3119,2011-07-16,2011,Seattle Sounders,Colorado Rapids,4-3,4,3
3120,2011-07-16,2011,Columbus Crew,San Jose Earthquakes,0-0,0,0
3121,2011-07-16,2011,Chicago Fire,Portland Timbers,0-1,0,1
3122,2011-07-16,2011,Houston Dynamo,Sporting Kansas City,1-1,1,1
3123,2011-07-16,2011,FC Dallas,DC United,0-0,0,0
3124,2011-07-17,2011,CD Chivas USA,New York Red Bulls,0-0,0,0
3125,2011-07-17,2011,New England Revolution,Philadelphia Union,0-3,0,3
3126,2011-07-20,2011,DC United,New England Revolution,0-1,0,1
3127,2011-07-20,2011,Toronto FC,FC Dallas,0-1,0,1
3128,2011-07-20,2011,Colorado Rapids,New York Red Bulls,4-1,4,1
3129,2011-07-21,2011,San Jose Earthquakes,Vancouver Whitecaps,2-2,2,2
3130,2011-07-21,2011,LA Galaxy,Columbus Crew,1-0,1,0
3131,2011-07-23,2011,New York Red Bulls,FC Dallas,2-2,2,2
3132,2011-07-23,2011,Columbus Crew,Portland Timbers,1-0,1,0
3133,2011-07-23,2011,Sporting Kansas City,Toronto FC,4-2,4,2
3134,2011-07-23,2011,Colorado Rapids,New England Revolution,2-2,2,2
3135,2011-07-24,2011,Real Salt Lake,San Jose Earthquakes,4-0,4,0
3136,2011-07-24,2011,CD Chivas USA,Houston Dynamo,3-0,3,0
3137,2011-07-29,2011,Philadelphia Union,Colorado Rapids,1-2,1,2
3138,2011-07-30,2011,Vancouver Whitecaps,LA Galaxy,0-4,0,4
3139,2011-07-30,2011,Sporting Kansas City,New England Revolution,1-1,1,1
3140,2011-07-30,2011,Houston Dynamo,Seattle Sounders,3-1,3,1
3141,2011-07-30,2011,Real Salt Lake,Columbus Crew,0-2,0,2
3142,2011-07-31,2011,San Jose Earthquakes,DC United,0-2,0,2
3143,2011-07-31,2011,Portland Timbers,Toronto FC,2-2,2,2
3144,2011-07-31,2011,FC Dallas,CD Chivas USA,1-0,1,0
3145,2011-08-03,2011,Sporting Kansas City,Real Salt Lake,2-0,2,0
3146,2011-08-03,2011,Chicago Fire,Philadelphia Union,1-1,1,1
3147,2011-08-04,2011,Portland Timbers,LA Galaxy,3-0,3,0
3148,2011-08-05,2011,Colorado Rapids,Columbus Crew,2-0,2,0
3149,2011-08-06,2011,DC United,Toronto FC,3-3,3,3
3150,2011-08-06,2011,New England Revolution,CD Chivas USA,2-3,2,3
3151,2011-08-06,2011,Philadelphia Union,Houston Dynamo,1-1,1,1
3152,2011-08-06,2011,Sporting Kansas City,Seattle Sounders,1-2,1,2
3153,2011-08-06,2011,Real Salt Lake,New York Red Bulls,3-0,3,0
3154,2011-08-07,2011,LA Galaxy,FC Dallas,3-1,3,1
3155,2011-08-07,2011,San Jose Earthquakes,Portland Timbers,1-1,1,1
3156,2011-08-07,2011,Vancouver Whitecaps,Chicago Fire,4-2,4,2
3157,2011-08-13,2011,Seattle Sounders,CD Chivas USA,0-0,0,0
3158,2011-08-13,2011,Toronto FC,Real Salt Lake,1-0,1,0
3159,2011-08-13,2011,Columbus Crew,New England Revolution,3-1,3,1
3160,2011-08-13,2011,New York Red Bulls,Chicago Fire,2-2,2,2
3161,2011-08-13,2011,DC United,Vancouver Whitecaps,4-0,4,0
3162,2011-08-13,2011,Philadelphia Union,FC Dallas,2-2,2,2
3163,2011-08-14,2011,San Jose Earthquakes,Colorado Rapids,1-2,1,2
3164,2011-08-14,2011,Houston Dynamo,Portland Timbers,2-1,2,1
3165,2011-08-17,2011,New England Revolution,Houston Dynamo,1-1,1,1
3166,2011-08-17,2011,Sporting Kansas City,Portland Timbers,3-1,3,1
3167,2011-08-18,2011,Chicago Fire,DC United,1-1,1,1
3168,2011-08-20,2011,New England Revolution,New York Red Bulls,2-2,2,2
3169,2011-08-20,2011,Columbus Crew,Philadelphia Union,2-1,2,1
3170,2011-08-20,2011,Houston Dynamo,Real Salt Lake,3-2,3,2
3171,2011-08-20,2011,Colorado Rapids,CD Chivas USA,2-2,2,2
3172,2011-08-20,2011,FC Dallas,Seattle Sounders,0-1,0,1
3173,2011-08-21,2011,Portland Timbers,Vancouver Whitecaps,2-1,2,1
3174,2011-08-21,2011,LA Galaxy,San Jose Earthquakes,2-0,2,0
3175,2011-08-21,2011,Chicago Fire,Toronto FC,2-0,2,0
3176,2011-08-21,2011,Sporting Kansas City,DC United,1-0,1,0
3177,2011-08-25,2011,Portland Timbers,CD Chivas USA,1-0,1,0
3178,2011-08-27,2011,Seattle Sounders,Columbus Crew,6-2,6,2
3179,2011-08-27,2011,Vancouver Whitecaps,Houston Dynamo,1-0,1,0
3180,2011-08-27,2011,Toronto FC,San Jose Earthquakes,1-1,1,1
3181,2011-08-27,2011,Chicago Fire,Colorado Rapids,2-0,2,0
3182,2011-08-27,2011,Sporting Kansas City,FC Dallas,2-3,2,3
3183,2011-08-28,2011,CD Chivas USA,Real Salt Lake,0-1,0,1
3184,2011-09-03,2011,Real Salt Lake,Philadelphia Union,2-1,2,1
3185,2011-09-05,2011,Sporting Kansas City,LA Galaxy,2-2,2,2
3186,2011-09-07,2011,Philadelphia Union,New England Revolution,4-4,4,4
3187,2011-09-10,2011,LA Galaxy,Colorado Rapids,1-0,1,0
3188,2011-09-10,2011,Sporting Kansas City,Houston Dynamo,3-0,3,0
3189,2011-09-10,2011,Seattle Sounders,Real Salt Lake,1-2,1,2
3190,2011-09-10,2011,New York Red Bulls,Vancouver Whitecaps,1-1,1,1
3191,2011-09-10,2011,New England Revolution,FC Dallas,2-0,2,0
3192,2011-09-10,2011,Philadelphia Union,Portland Timbers,0-0,0,0
3193,2011-09-10,2011,Columbus Crew,Toronto FC,2-4,2,4
3194,2011-09-11,2011,CD Chivas USA,DC United,0-3,0,3
3195,2011-09-11,2011,San Jose Earthquakes,Chicago Fire,2-0,2,0
3196,2011-09-14,2011,Columbus Crew,Houston Dynamo,2-2,2,2
3197,2011-09-17,2011,Portland Timbers,New England Revolution,3-0,3,0
3198,2011-09-17,2011,Toronto FC,Colorado Rapids,2-1,2,1
3199,2011-09-17,2011,Chicago Fire,CD Chivas USA,3-2,3,2
3200,2011-09-17,2011,Philadelphia Union,Columbus Crew,1-0,1,0
3201,2011-09-17,2011,FC Dallas,New York Red Bulls,0-1,0,1
3202,2011-09-17,2011,Houston Dynamo,San Jose Earthquakes,2-1,2,1
3203,2011-09-17,2011,Real Salt Lake,Sporting Kansas City,1-0,1,0
3204,2011-09-17,2011,Seattle Sounders,DC United,3-0,3,0
3205,2011-09-18,2011,LA Galaxy,Vancouver Whitecaps,3-0,3,0
3206,2011-09-21,2011,DC United,CD Chivas USA,2-2,2,2
3207,2011-09-21,2011,New York Red Bulls,Real Salt Lake,1-3,1,3
3208,2011-09-22,2011,Portland Timbers,San Jose Earthquakes,1-1,1,1
3209,2011-09-23,2011,Sporting Kansas City,Philadelphia Union,1-1,1,1
3210,2011-09-24,2011,FC Dallas,Houston Dynamo,0-1,0,1
3211,2011-09-24,2011,New York Red Bulls,Portland Timbers,2-0,2,0
3212,2011-09-24,2011,Columbus Crew,LA Galaxy,0-1,0,1
3213,2011-09-24,2011,DC United,Real Salt Lake,4-1,4,1
3214,2011-09-24,2011,Colorado Rapids,San Jose Earthquakes,1-1,1,1
3215,2011-09-25,2011,CD Chivas USA,Toronto FC,3-0,3,0
3216,2011-09-25,2011,Vancouver Whitecaps,Seattle Sounders,1-3,1,3
3217,2011-09-25,2011,Chicago Fire,New England Revolution,3-2,3,2
3218,2011-09-28,2011,Sporting Kansas City,Columbus Crew,2-1,2,1
3219,2011-09-28,2011,Real Salt Lake,Chicago Fire,0-3,0,3
3220,2011-09-29,2011,Philadelphia Union,DC United,3-2,3,2
3221,2011-10-01,2011,Houston Dynamo,Chicago Fire,1-1,1,1
3222,2011-10-01,2011,New England Revolution,Seattle Sounders,1-2,1,2
3223,2011-10-01,2011,Toronto FC,New York Red Bulls,1-1,1,1
3224,2011-10-01,2011,Colorado Rapids,FC Dallas,1-0,1,0
3225,2011-10-02,2011,San Jose Earthquakes,Sporting Kansas City,1-1,1,1
3226,2011-10-02,2011,LA Galaxy,Real Salt Lake,2-1,2,1
3227,2011-10-02,2011,Columbus Crew,DC United,2-1,2,1
3228,2011-10-02,2011,Vancouver Whitecaps,Portland Timbers,0-1,0,1
3229,2011-10-02,2011,CD Chivas USA,Philadelphia Union,1-1,1,1
3230,2011-10-04,2011,New York Red Bulls,LA Galaxy,2-0,2,0
3231,2011-10-06,2011,Vancouver Whitecaps,Real Salt Lake,3-0,3,0
3232,2011-10-08,2011,New England Revolution,San Jose Earthquakes,1-2,1,2
3233,2011-10-09,2011,Seattle Sounders,Philadelphia Union,0-2,0,2
3234,2011-10-12,2011,Chicago Fire,FC Dallas,1-2,1,2
3235,2011-10-13,2011,Vancouver Whitecaps,DC United,2-1,2,1
3236,2011-10-15,2011,Colorado Rapids,Real Salt Lake,0-0,0,0
3237,2011-10-15,2011,Portland Timbers,Houston Dynamo,0-2,0,2
3238,2011-10-15,2011,Sporting Kansas City,New York Red Bulls,2-0,2,0
3239,2011-10-15,2011,Philadelphia Union,Toronto FC,1-1,1,1
3240,2011-10-15,2011,New England Revolution,Columbus Crew,0-3,0,3
3241,2011-10-15,2011,DC United,Chicago Fire,1-2,1,2
3242,2011-10-15,2011,FC Dallas,Vancouver Whitecaps,2-0,2,0
3243,2011-10-16,2011,Seattle Sounders,San Jose Earthquakes,2-1,2,1
3244,2011-10-16,2011,LA Galaxy,CD Chivas USA,1-0,1,0
3245,2011-10-19,2011,DC United,Portland Timbers,1-1,1,1
3246,2011-10-20,2011,New York Red Bulls,Philadelphia Union,1-0,1,0
3247,2011-10-22,2011,Toronto FC,New England Revolution,2-2,2,2
3248,2011-10-22,2011,Vancouver Whitecaps,Colorado Rapids,1-2,1,2
3249,2011-10-22,2011,DC United,Sporting Kansas City,0-1,0,1
3250,2011-10-22,2011,Chicago Fire,Columbus Crew,3-2,3,2
3251,2011-10-22,2011,Real Salt Lake,Portland Timbers,1-1,1,1
3252,2011-10-23,2011,CD Chivas USA,Seattle Sounders,1-3,1,3
3253,2011-10-23,2011,San Jose Earthquakes,FC Dallas,4-2,4,2
3254,2011-10-23,2011,Houston Dynamo,LA Galaxy,3-1,3,1
3255,2011-10-26,2011,FC Dallas,New York Red Bulls,0-2,0,2
3256,2011-10-28,2011,Colorado Rapids,Columbus Crew,1-0,1,0
3257,2011-10-30,2011,Real Salt Lake,Seattle Sounders,3-0,3,0
3258,2011-10-30,2011,New York Red Bulls,LA Galaxy,0-1,0,1
3259,2011-10-30,2011,Philadelphia Union,Houston Dynamo,1-2,1,2
3260,2011-10-30,2011,Colorado Rapids,Sporting Kansas City,0-2,0,2
3261,2011-11-02,2011,Sporting Kansas City,Colorado Rapids,2-0,2,0
3262,2011-11-03,2011,Seattle Sounders,Real Salt Lake,2-0,2,0
3263,2011-11-03,2011,Houston Dynamo,Philadelphia Union,1-0,1,0
3264,2011-11-04,2011,LA Galaxy,New York Red Bulls,2-1,2,1
3265,2011-11-06,2011,Sporting Kansas City,Houston Dynamo,0-2,0,2
3266,2011-11-06,2011,LA Galaxy,Real Salt Lake,3-1,3,1
3267,2011-11-20,2011,LA Galaxy,Houston Dynamo,1-0,1,0
3268,2012-03-10,2012,Colorado Rapids,Columbus Crew,2-0,2,0
3269,2012-03-10,2012,Vancouver Whitecaps,Montreal Impact,2-0,2,0
3270,2012-03-10,2012,DC United,Sporting Kansas City,0-1,0,1
3271,2012-03-11,2012,San Jose Earthquakes,New England Revolution,1-0,1,0
3272,2012-03-11,2012,LA Galaxy,Real Salt Lake,1-3,1,3
3273,2012-03-11,2012,FC Dallas,New York Red Bulls,2-1,2,1
3274,2012-03-11,2012,CD Chivas USA,Houston Dynamo,0-1,0,1
3275,2012-03-12,2012,Portland Timbers,Philadelphia Union,3-1,3,1
3276,2012-03-17,2012,Montreal Impact,Chicago Fire,1-1,1,1
3277,2012-03-17,2012,San Jose Earthquakes,Houston Dynamo,0-1,0,1
3278,2012-03-17,2012,FC Dallas,Portland Timbers,1-1,1,1
3279,2012-03-17,2012,Sporting Kansas City,New England Revolution,3-0,3,0
3280,2012-03-18,2012,Seattle Sounders,Toronto FC,3-1,3,1
3281,2012-03-18,2012,Real Salt Lake,New York Red Bulls,2-0,2,0
3282,2012-03-18,2012,CD Chivas USA,Vancouver Whitecaps,0-1,0,1
3283,2012-03-18,2012,Philadelphia Union,Colorado Rapids,1-2,1,2
3284,2012-03-18,2012,LA Galaxy,DC United,3-1,3,1
3285,2012-03-24,2012,Seattle Sounders,Houston Dynamo,2-0,2,0
3286,2012-03-24,2012,Toronto FC,San Jose Earthquakes,0-3,0,3
3287,2012-03-24,2012,New England Revolution,Portland Timbers,1-0,1,0
3288,2012-03-24,2012,Columbus Crew,Montreal Impact,2-0,2,0
3289,2012-03-24,2012,Chicago Fire,Philadelphia Union,1-0,1,0
3290,2012-03-24,2012,Real Salt Lake,CD Chivas USA,0-1,0,1
3291,2012-03-25,2012,Vancouver Whitecaps,DC United,0-0,0,0
3292,2012-03-25,2012,New York Red Bulls,Colorado Rapids,4-1,4,1
3293,2012-03-25,2012,Sporting Kansas City,FC Dallas,2-1,2,1
3294,2012-03-30,2012,DC United,FC Dallas,4-1,4,1
3295,2012-03-31,2012,Toronto FC,Columbus Crew,0-1,0,1
3296,2012-03-31,2012,New York Red Bulls,Montreal Impact,5-2,5,2
3297,2012-03-31,2012,Philadelphia Union,Vancouver Whitecaps,0-0,0,0
3298,2012-04-01,2012,Portland Timbers,Real Salt Lake,2-3,2,3
3299,2012-04-01,2012,Seattle Sounders,San Jose Earthquakes,0-1,0,1
3300,2012-04-01,2012,LA Galaxy,New England Revolution,1-3,1,3
3301,2012-04-01,2012,Colorado Rapids,Chicago Fire,2-0,2,0
3302,2012-04-01,2012,CD Chivas USA,Sporting Kansas City,0-1,0,1
3303,2012-04-04,2012,Real Salt Lake,Montreal Impact,1-0,1,0
3304,2012-04-05,2012,FC Dallas,New England Revolution,1-0,1,0
3305,2012-04-07,2012,Montreal Impact,Toronto FC,2-1,2,1
3306,2012-04-07,2012,Columbus Crew,New York Red Bulls,1-4,1,4
3307,2012-04-07,2012,Sporting Kansas City,LA Galaxy,1-0,1,0
3308,2012-04-07,2012,San Jose Earthquakes,Vancouver Whitecaps,3-1,3,1
3309,2012-04-07,2012,DC United,Seattle Sounders,0-0,0,0
3310,2012-04-07,2012,Real Salt Lake,Colorado Rapids,2-0,2,0
3311,2012-04-08,2012,Portland Timbers,CD Chivas USA,1-2,1,2
3312,2012-04-14,2012,Philadelphia Union,Columbus Crew,1-0,1,0
3313,2012-04-14,2012,New England Revolution,DC United,1-2,1,2
3314,2012-04-14,2012,Seattle Sounders,Colorado Rapids,1-0,1,0
3315,2012-04-14,2012,Toronto FC,CD Chivas USA,0-1,0,1
3316,2012-04-14,2012,New York Red Bulls,San Jose Earthquakes,2-2,2,2
3317,2012-04-14,2012,FC Dallas,Montreal Impact,2-1,2,1
3318,2012-04-14,2012,Sporting Kansas City,Real Salt Lake,1-0,1,0
3319,2012-04-15,2012,LA Galaxy,Portland Timbers,3-1,3,1
3320,2012-04-15,2012,Chicago Fire,Houston Dynamo,1-1,1,1
3321,2012-04-18,2012,DC United,Montreal Impact,1-1,1,1
3322,2012-04-19,2012,Vancouver Whitecaps,Sporting Kansas City,1-3,1,3
3323,2012-04-21,2012,Toronto FC,Chicago Fire,2-3,2,3
3324,2012-04-21,2012,Columbus Crew,Houston Dynamo,2-2,2,2
3325,2012-04-21,2012,Colorado Rapids,LA Galaxy,1-2,1,2
3326,2012-04-22,2012,Vancouver Whitecaps,FC Dallas,1-0,1,0
3327,2012-04-22,2012,Portland Timbers,Sporting Kansas City,1-0,1,0
3328,2012-04-22,2012,CD Chivas USA,Philadelphia Union,0-1,0,1
3329,2012-04-22,2012,San Jose Earthquakes,Real Salt Lake,3-1,3,1
3330,2012-04-22,2012,DC United,New York Red Bulls,4-1,4,1
3331,2012-04-25,2012,FC Dallas,Real Salt Lake,1-1,1,1
3332,2012-04-28,2012,Montreal Impact,Portland Timbers,2-0,2,0
3333,2012-04-28,2012,New York Red Bulls,New England Revolution,1-0,1,0
3334,2012-04-28,2012,Philadelphia Union,San Jose Earthquakes,1-2,1,2
3335,2012-04-28,2012,DC United,Houston Dynamo,3-2,3,2
3336,2012-04-28,2012,Columbus Crew,Vancouver Whitecaps,0-1,0,1
3337,2012-04-28,2012,Chicago Fire,Seattle Sounders,1-2,1,2
3338,2012-04-28,2012,Real Salt Lake,Toronto FC,3-2,3,2
3339,2012-04-28,2012,Colorado Rapids,CD Chivas USA,4-0,4,0
3340,2012-04-29,2012,LA Galaxy,FC Dallas,1-1,1,1
3341,2012-05-02,2012,New England Revolution,Colorado Rapids,2-1,2,1
3342,2012-05-03,2012,Seattle Sounders,LA Galaxy,2-0,2,0
3343,2012-05-03,2012,San Jose Earthquakes,DC United,5-3,5,3
3344,2012-05-05,2012,CD Chivas USA,Chicago Fire,1-2,1,2
3345,2012-05-05,2012,Toronto FC,DC United,0-2,0,2
3346,2012-05-05,2012,Seattle Sounders,Philadelphia Union,1-0,1,0
3347,2012-05-05,2012,Vancouver Whitecaps,San Jose Earthquakes,2-1,2,1
3348,2012-05-05,2012,LA Galaxy,New York Red Bulls,0-1,0,1
3349,2012-05-05,2012,Sporting Kansas City,Montreal Impact,0-2,0,2
3350,2012-05-05,2012,Real Salt Lake,New England Revolution,2-1,2,1
3351,2012-05-06,2012,Portland Timbers,Columbus Crew,0-0,0,0
3352,2012-05-06,2012,FC Dallas,Colorado Rapids,0-2,0,2
3353,2012-05-09,2012,New York Red Bulls,Houston Dynamo,1-0,1,0
3354,2012-05-09,2012,Chicago Fire,Real Salt Lake,0-0,0,0
3355,2012-05-09,2012,FC Dallas,Seattle Sounders,0-2,0,2
3356,2012-05-12,2012,Montreal Impact,LA Galaxy,1-1,1,1
3357,2012-05-12,2012,Houston Dynamo,DC United,1-0,1,0
3358,2012-05-12,2012,New England Revolution,Vancouver Whitecaps,4-1,4,1
3359,2012-05-12,2012,Columbus Crew,FC Dallas,2-1,2,1
3360,2012-05-12,2012,Chicago Fire,Sporting Kansas City,2-1,2,1
3361,2012-05-13,2012,Seattle Sounders,Real Salt Lake,0-1,0,1
3362,2012-05-13,2012,Philadelphia Union,New York Red Bulls,2-3,2,3
3363,2012-05-13,2012,San Jose Earthquakes,CD Chivas USA,1-1,1,1
3364,2012-05-15,2012,Houston Dynamo,Portland Timbers,0-0,0,0
3365,2012-05-16,2012,DC United,Colorado Rapids,2-0,2,0
3366,2012-05-19,2012,Vancouver Whitecaps,Seattle Sounders,2-2,2,2
3367,2012-05-19,2012,Montreal Impact,New York Red Bulls,1-2,1,2
3368,2012-05-19,2012,DC United,Toronto FC,3-1,3,1
3369,2012-05-19,2012,New England Revolution,Houston Dynamo,2-2,2,2
3370,2012-05-19,2012,FC Dallas,Philadelphia Union,1-1,1,1
3371,2012-05-19,2012,Colorado Rapids,Sporting Kansas City,2-2,2,2
3372,2012-05-20,2012,CD Chivas USA,LA Galaxy,1-0,1,0
3373,2012-05-20,2012,San Jose Earthquakes,Columbus Crew,1-1,1,1
3374,2012-05-20,2012,Portland Timbers,Chicago Fire,2-1,2,1
3375,2012-05-23,2012,New York Red Bulls,CD Chivas USA,1-1,1,1
3376,2012-05-23,2012,Chicago Fire,FC Dallas,2-1,2,1
3377,2012-05-24,2012,Seattle Sounders,Columbus Crew,0-2,0,2
3378,2012-05-24,2012,LA Galaxy,San Jose Earthquakes,2-3,2,3
3379,2012-05-26,2012,Houston Dynamo,LA Galaxy,2-1,2,1
3380,2012-05-26,2012,Toronto FC,Philadelphia Union,1-0,1,0
3381,2012-05-26,2012,Columbus Crew,Chicago Fire,2-1,2,1
3382,2012-05-26,2012,DC United,New England Revolution,3-2,3,2
3383,2012-05-26,2012,Real Salt Lake,FC Dallas,3-2,3,2
3384,2012-05-26,2012,Colorado Rapids,Montreal Impact,3-2,3,2
3385,2012-05-27,2012,Portland Timbers,Vancouver Whitecaps,1-1,1,1
3386,2012-05-27,2012,CD Chivas USA,Seattle Sounders,1-1,1,1
3387,2012-05-27,2012,Sporting Kansas City,San Jose Earthquakes,2-1,2,1
3388,2012-06-02,2012,New England Revolution,Chicago Fire,2-0,2,0
3389,2012-06-10,2012,Vancouver Whitecaps,Houston Dynamo,3-1,3,1
3390,2012-06-16,2012,Vancouver Whitecaps,Colorado Rapids,1-0,1,0
3391,2012-06-16,2012,Philadelphia Union,DC United,0-1,0,1
3392,2012-06-16,2012,Houston Dynamo,FC Dallas,2-1,2,1
3393,2012-06-16,2012,Montreal Impact,Seattle Sounders,4-1,4,1
3394,2012-06-16,2012,New England Revolution,Columbus Crew,0-0,0,0
3395,2012-06-16,2012,Sporting Kansas City,Toronto FC,2-0,2,0
3396,2012-06-17,2012,CD Chivas USA,Real Salt Lake,0-3,0,3
3397,2012-06-17,2012,Chicago Fire,New York Red Bulls,3-1,3,1
3398,2012-06-17,2012,LA Galaxy,Portland Timbers,1-0,1,0
3399,2012-06-20,2012,Houston Dynamo,Toronto FC,3-3,3,3
3400,2012-06-20,2012,Real Salt Lake,LA Galaxy,2-3,2,3
3401,2012-06-20,2012,Colorado Rapids,San Jose Earthquakes,1-2,1,2
3402,2012-06-21,2012,Seattle Sounders,Sporting Kansas City,1-1,1,1
3403,2012-06-21,2012,CD Chivas USA,Montreal Impact,2-1,2,1
3404,2012-06-21,2012,Vancouver Whitecaps,New York Red Bulls,1-1,1,1
3405,2012-06-23,2012,Toronto FC,New England Revolution,2-2,2,2
3406,2012-06-23,2012,Philadelphia Union,Sporting Kansas City,4-0,4,0
3407,2012-06-23,2012,Montreal Impact,Houston Dynamo,4-2,4,2
3408,2012-06-23,2012,Chicago Fire,Columbus Crew,2-1,2,1
3409,2012-06-23,2012,Real Salt Lake,San Jose Earthquakes,1-2,1,2
3410,2012-06-23,2012,FC Dallas,CD Chivas USA,0-0,0,0
3411,2012-06-24,2012,LA Galaxy,Vancouver Whitecaps,3-0,3,0
3412,2012-06-24,2012,Portland Timbers,Seattle Sounders,2-1,2,1
3413,2012-06-24,2012,New York Red Bulls,DC United,3-2,3,2
3414,2012-06-27,2012,Montreal Impact,Toronto FC,0-3,0,3
3415,2012-06-29,2012,Sporting Kansas City,Chicago Fire,0-1,0,1
3416,2012-06-30,2012,Toronto FC,New York Red Bulls,1-1,1,1
3417,2012-06-30,2012,DC United,Montreal Impact,3-0,3,0
3418,2012-06-30,2012,New England Revolution,Seattle Sounders,2-2,2,2
3419,2012-06-30,2012,Houston Dynamo,Philadelphia Union,2-1,2,1
3420,2012-06-30,2012,Columbus Crew,Real Salt Lake,2-0,2,0
3421,2012-06-30,2012,Colorado Rapids,Portland Timbers,3-0,3,0
3422,2012-07-01,2012,San Jose Earthquakes,LA Galaxy,4-3,4,3
3423,2012-07-03,2012,Houston Dynamo,Chicago Fire,0-0,0,0
3424,2012-07-04,2012,Portland Timbers,San Jose Earthquakes,2-1,2,1
3425,2012-07-04,2012,Montreal Impact,Sporting Kansas City,1-3,1,3
3426,2012-07-04,2012,FC Dallas,Toronto FC,1-1,1,1
3427,2012-07-04,2012,Colorado Rapids,Vancouver Whitecaps,0-1,0,1
3428,2012-07-05,2012,Real Salt Lake,Seattle Sounders,0-0,0,0
3429,2012-07-05,2012,LA Galaxy,Philadelphia Union,1-2,1,2
3430,2012-07-07,2012,Sporting Kansas City,Houston Dynamo,0-0,0,0
